Animal	R58H05QF2-A_x_QUASdTRPA1-7_5xiso_MH421_442R2M019C13.txt	R58H05QF2-A_x_QUASdTRPA1-7_5xiso_MH421_442R2M019C14.txt	R58H05QF2-A_x_QUASdTRPA1-7_5xiso_MH421_442R2M019C15.txt	R58H05QF2-A_x_QUASdTRPA1-7_5xiso_MH421_442R2M019C16.txt	R58H05QF2-A_x_QUASdTRPA1-7_5xiso_MH421_442R2M019C17.txt	R58H05QF2-A_x_QUASdTRPA1-7_5xiso_MH421_442R2M019C18.txt	R58H05QF2-A_x_QUASdTRPA1-7_5xiso_MH421_442R2M019C19.txt	R58H05QF2-A_x_QUASdTRPA1-7_5xiso_MH421_442R2M019C20.txt	R58H05QF2-A_x_QUASdTRPA1-7_5xiso_MH421_442R2M019C21.txt	R58H05QF2-A_x_QUASdTRPA1-7_5xiso_MH421_442R2M019C22.txt	R58H05QF2-A_x_QUASdTRPA1-7_5xiso_MH421_442R2M019C23.txt	R58H05QF2-A_x_QUASdTRPA1-7_5xiso_MH421_442R2M019C24.txt	R58H05QF2-A_x_QUASdTRPA1-7_5xiso_MH421_442R2M024C01.txt	R58H05QF2-A_x_QUASdTRPA1-7_5xiso_MH421_442R2M024C02.txt	R58H05QF2-A_x_QUASdTRPA1-7_5xiso_MH421_442R2M024C03.txt	R58H05QF2-A_x_QUASdTRPA1-7_5xiso_MH421_442R2M024C04.txt	R58H05QF2-A_x_QUASdTRPA1-7_5xiso_MH421_442R2M024C05.txt	R58H05QF2-A_x_QUASdTRPA1-7_5xiso_MH421_442R2M024C06.txt	R58H05QF2-A_x_QUASdTRPA1-7_5xiso_MH421_442R2M024C07.txt	R58H05QF2-A_x_QUASdTRPA1-7_5xiso_MH421_442R2M024C08.txt	R58H05QF2-A_x_QUASdTRPA1-7_5xiso_MH421_442R2M024C09.txt	R58H05QF2-A_x_QUASdTRPA1-7_5xiso_MH421_442R2M024C10.txt	R58H05QF2-A_x_QUASdTRPA1-7_5xiso_MH421_442R2M024C11.txt	R58H05QF2-A_x_QUASdTRPA1-7_5xiso_MH421_442R2M024C12.txt	R58H05QF2-A_x_QUASdTRPA1-7_5xiso_MH421_442R2M024C13.txt	R58H05QF2-A_x_QUASdTRPA1-7_5xiso_MH421_442R2M024C14.txt	R58H05QF2-A_x_QUASdTRPA1-7_5xiso_MH421_442R2M024C15.txt	R58H05QF2-A_x_QUASdTRPA1-7_5xiso_MH421_442R2M024C16.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M020C01.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M020C02.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M020C03.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M020C04.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M020C05.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M020C06.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M020C07.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M020C08.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M020C09.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M020C10.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M020C11.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M020C12.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M020C13.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M020C14.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M020C15.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M020C16.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M040C17.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M040C18.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M040C19.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M040C20.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M040C21.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M040C22.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M040C23.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M040C24.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M040C25.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M040C26.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M040C27.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M040C28.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M040C29.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M040C30.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M040C31.txt
2.739583333	0	0	1	0	1	1	1	1	0	0	1	1		1	1	0	1	0	1	1	0	1	1	1		1	0			0	0	0	0	0	1	1	0	1	1	0	1	0	0		0	1	0	0	0	1	1	1	0	1	0	0	1	1	1
2.740277778	0	0	1	0	1	1	1	1	1	0	1	1		1	1	0	1	0	1	1	0	1	1	1		1	1			0	0	0	0	0	1	1	0	1	1	0	1	0	0		0	1	0	0	0	1	1	1	1	1	0	0	1	1	1
2.740972222	0	0	1	0	1	1	1	1	1	0	1	1		1	1	0	1	0	1	1	0	1	1	1		1	1			0	0	0	0	0	1	1	0	1	1	0	1	0	0		0	1	1	0	0	1	1	1	1	1	0	0	1	1	1
2.741666667	0	0	1	0	1	1	1	1	1	0	1	1		1	1	0	1	0	0	1	0	1	1	1		1	1			0	0	0	0	0	1	1	0	1	1	0	1	0	0		0	1	1	0	0	1	1	1	1	1	0	0	1	1	1
2.742361111	0	0	1	0	1	1	1	1	1	0	1	1		1	1	0	1	0	1	1	0	1	1	1		1	1			0	0	0	0	0	1	1	0	1	1	0	1	0	0		0	1	1	0	0	1	1	1	1	1	0	0	0	1	1
2.743055556	0	0	1	0	1	1	1	1	1	0	1	1		1	1	0	1	0	1	1	0	1	1	1		0	1			0	0	0	0	0	1	1	0	1	1	0	1	0	0		0	1	1	0	0	1	1	1	1	1	0	0	0	1	1
2.74375	0	0	1	0	1	1	1	1	1	0	1	1		1	1	0	1	0	1	1	0	1	1	1		0	1			0	0	0	0	0	1	1	0	1	1	0	1	0	0		0	1	1	0	0	1	1	1	1	1	0	0	0	1	1
2.744444444	0	0	1	0	1	1	1	1	1	0	1	1		1	1	0	1	0	1	1	0	0	1	1		1	1			0	0	0	0	0	1	1	0	1	1	0	1	0	0		0	1	1	0	0	1	1	1	1	1	0	0	0	1	1
2.745138889	1	0	1	0	1	1	1	0	1	0	1	1		1	1	0	1	0	1	1	0	0	1	1		1	1			0	0	0	0	0	1	1	0	1	1	0	1	0	0		0	1	1	0	0	0	1	1	1	1	0	0	0	1	1
2.745833333	1	0	1	1	1	1	1	0	1	0	0	1		1	1	0	1	0	1	1	0	0	1	1		1	1			0	0	0	0	0	1	1	0	1	1	0	1	0	0		0	1	1	0	0	0	1	1	1	1	0	0	0	1	1
2.746527778	1	0	1	1	1	1	1	0	1	0	0	1		1	1	0	1	0	1	1	0	1	1	1		1	1			0	0	0	0	0	1	1	0	1	1	0	1	0	0		0	1	0	0	0	0	1	1	0	1	0	0	0	1	1
2.747222222	1	0	1	1	1	1	1	0	1	0	0	1		1	1	0	1	0	1	1	0	1	1	1		1	1			0	0	0	0	0	1	1	0	1	1	0	1	0	0		0	1	1	0	0	0	1	1	0	1	0	0	0	1	1
2.747916667	1	0	1	1	1	1	1	0	1	0	0	1		1	1	0	1	0	1	1	0	1	1	1		1	1			0	0	0	0	0	1	1	0	1	1	0	1	0	0		0	1	1	0	0	0	1	1	0	1	0	0	0	1	0
2.748611111	1	0	1	1	1	1	1	0	0	0	0	1		1	0	1	1	0	1	1	0	1	1	1		1	1			0	0	0	0	0	1	1	0	1	1	0	1	0	0		0	1	1	0	0	0	1	1	0	1	0	0	0	1	0
2.749305556	1	0	1	1	1	1	1	0	0	0	0	1		1	0	1	1	0	1	1	0	1	1	1		1	1			0	0	0	0	0	1	1	0	1	1	0	1	0	0		0	1	1	0	0	0	1	1	0	1	0	0	0	1	0
2.75	1	0	1	0	1	1	1	0	0	0	0	1		1	0	1	1	0	1	1	0	1	1	1		1	1			0	0	0	0	0	1	1	0	1	1	0	1	0	0		0	1	1	0	0	0	1	1	0	1	0	0	0	1	0
2.750694444	1	1	1	0	1	1	1	0	0	0	0	1		1	1	1	1	0	1	1	0	1	1	1		1	1			0	0	0	0	0	1	1	0	1	1	0	1	0	0		0	1	1	0	0	0	1	1	0	1	0	0	0	1	0
2.751388889	1	1	1	0	1	1	1	0	0	0	0	1		1	1	1	1	0	1	1	1	1	1	1		1	1			0	0	0	0	0	1	1	0	1	1	0	1	0	0		0	1	1	0	0	0	1	1	0	1	0	0	0	1	0
2.752083333	0	1	0	0	1	1	1	1	0	0	0	1		1	1	1	1	0	1	1	1	1	1	1		1	1			0	0	0	0	0	1	1	0	1	1	0	1	0	0		0	1	0	0	0	0	1	1	0	1	0	0	0	0	0
2.752777778	0	1	0	0	1	1	0	1	0	0	0	1		1	1	1	1	0	1	1	1	1	1	1		1	1			0	0	0	0	0	1	1	0	1	1	0	1	0	0		0	1	0	0	0	0	1	1	0	1	0	0	0	0	0
2.753472222	0	1	0	0	1	1	0	1	1	0	0	1		1	1	0	1	0	1	1	1	1	1	1		1	1			0	0	1	0	0	1	1	0	1	1	0	1	0	0		0	1	0	0	0	0	1	1	0	1	1	0	0	0	0
2.754166667	0	1	0	1	1	1	0	1	1	1	0	1		1	0	1	1	0	1	1	1	1	1	1		1	1			0	0	1	0	0	1	1	0	1	1	0	1	0	0		0	1	0	0	0	0	1	1	0	1	1	0	0	0	0
2.754861111	1	1	0	1	1	1	0	1	1	1	1	1		1	0	1	1	0	1	1	1	1	1	1		1	1			0	0	1	0	0	1	1	0	1	1	0	1	0	0		0	1	0	0	0	0	1	1	0	1	1	0	0	0	0
2.755555556	1	1	0	1	1	1	0	1	1	1	1	1		1	0	1	1	0	1	1	0	1	1	1		1	1			0	0	1	0	0	1	1	0	1	1	0	1	0	0		0	1	0	0	0	0	1	1	0	1	1	0	0	0	0
2.75625	1	1	1	1	1	1	0	1	1	1	1	1		1	0	1	1	0	1	1	0	1	1	1		1	1			0	0	1	0	0	1	1	0	1	1	0	1	0	0		0	1	0	0	0	0	0	1	0	1	1	1	0	0	0
2.756944444	1	1	1	1	0	1	0	1	0	1	1	1		1	0	1	1	0	1	1	0	1	1	1		1	1			0	0	1	0	0	1	1	0	1	1	0	1	0	0		0	1	0	0	0	0	0	1	0	1	1	1	0	0	0
2.757638889	1	1	1	1	0	1	0	1	0	0	1	1		1	0	1	1	0	1	1	0	1	1	1		1	1			0	0	1	0	0	1	1	0	1	1	0	1	0	0		0	1	0	0	0	0	0	1	0	1	1	1	0	0	0
2.758333333	1	1	1	1	0	1	0	1	0	0	1	1		0	0	1	1	0	1	1	0	1	1	1		1	1			0	0	1	0	0	1	1	0	1	1	0	1	0	0		0	1	0	1	0	0	0	1	0	1	1	1	0	0	0
2.759027778	1	1	1	1	0	1	0	1	0	0	1	1		1	0	1	1	0	1	1	0	1	1	1		1	1			0	0	1	0	0	1	1	0	1	1	0	1	0	0		0	1	0	1	0	0	0	1	0	1	1	1	0	0	0
2.759722222	1	1	1	1	1	1	0	1	0	0	1	1		1	0	1	1	0	1	1	0	1	1	1		1	1			0	0	1	0	0	1	1	0	1	1	0	1	0	0		0	1	0	1	0	0	0	1	0	1	1	1	0	0	1
2.760416667	1	1	1	1	1	1	0	1	0	0	1	0		1	0	1	1	0	1	0	0	1	1	1		1	1			0	0	1	0	0	1	1	0	1	1	0	1	0	0		0	1	0	1	1	0	0	1	0	1	1	1	0	0	1
2.761111111	0	1	1	1	1	1	0	1	0	0	1	0		1	0	1	1	0	1	0	0	1	1	1		1	1			0	0	1	0	0	1	1	0	1	1	0	0	0	0		0	1	0	1	1	0	0	1	0	1	1	1	0	0	1
2.761805556	0	1	1	1	1	1	0	1	0	0	1	0		1	0	1	1	0	1	0	0	1	1	1		1	1			0	0	1	0	0	1	1	0	1	1	0	0	0	0		0	1	0	1	1	0	0	1	0	1	1	1	0	0	1
2.7625	0	1	1	1	1	1	0	1	0	0	1	0		1	0	1	1	0	1	0	0	1	1	1		1	1			1	0	1	0	0	0	1	0	1	1	0	1	0	0		0	1	0	1	1	0	0	1	0	1	1	1	0	0	1
2.763194444	0	1	1	1	1	1	0	1	0	0	1	1		1	0	0	1	0	0	0	0	1	1	1		1	0			1	0	1	0	0	0	1	0	1	1	0	1	0	0		0	1	0	1	1	0	0	1	0	1	1	1	0	0	1
2.763888889	0	1	1	1	1	1	0	1	0	0	1	1		1	0	0	1	0	1	0	0	1	1	1		1	1			1	0	1	0	0	0	1	0	1	1	0	1	0	0		1	1	0	1	1	0	0	1	0	1	1	1	0	0	1
2.764583333	0	1	1	1	1	1	0	1	0	0	1	1		1	0	1	1	0	1	0	0	1	1	1		1	1			1	0	1	0	0	0	1	0	1	1	0	1	0	0		1	1	0	0	1	0	0	1	0	1	1	1	0	0	1
2.765277778	0	1	1	1	1	1	0	1	0	0	1	1		1	0	1	1	0	1	0	0	1	1	1		1	1			1	0	1	0	0	0	1	0	1	1	0	1	0	0		1	1	0	0	1	0	0	1	0	1	1	1	0	0	1
2.765972222	0	1	1	1	1	1	0	1	1	0	1	1		1	0	1	1	1	1	0	0	1	1	1		1	1			1	0	0	0	0	0	1	0	1	1	0	1	0	0		1	1	0	0	1	0	0	1	0	1	1	1	0	0	1
2.766666667	0	1	1	1	1	1	0	1	1	0	1	1		1	0	1	1	1	1	0	0	1	1	1		1	1			1	0	0	0	0	0	1	0	1	1	0	1	0	0		1	1	0	0	1	0	0	1	1	1	1	1	0	0	1
2.767361111	0	1	1	1	1	1	1	1	1	0	1	1		1	0	1	1	1	1	0	0	1	1	1		1	1			1	0	0	0	0	0	1	0	1	1	1	1	0	0		1	0	0	0	1	0	0	1	1	1	1	1	0	0	1
2.768055556	0	1	1	1	1	1	1	1	1	0	1	1		1	1	1	1	1	1	0	0	1	1	1		1	1			1	0	0	0	0	0	1	0	1	1	1	1	0	0		1	0	1	0	1	0	0	1	1	1	1	1	0	0	1
2.76875	0	1	1	1	1	1	1	1	1	0	1	1		1	1	1	1	1	1	0	1	1	1	1		1	1			1	0	0	0	0	0	1	0	1	1	1	1	0	0		1	0	1	0	1	0	0	1	1	1	1	1	0	0	1
2.769444444	0	1	1	1	1	1	1	1	1	0	1	1		1	1	1	1	1	1	0	1	1	1	1		1	1			1	0	0	0	0	0	1	0	1	1	1	1	0	0		1	0	1	0	1	1	0	1	1	1	1	1	1	0	1
2.770138889	1	1	1	1	1	1	1	1	1	0	1	1		1	1	1	1	1	1	0	1	1	1	1		1	1			1	0	0	0	0	0	1	0	1	1	1	1	0	0		1	0	1	0	1	1	0	1	1	0	1	1	1	0	1
2.770833333	1	0	1	1	1	1	1	1	1	0	1	1		1	1	1	1	0	0	0	1	1	1	0		1	1			1	0	0	0	0	0	1	0	1	1	1	1	0	0		1	0	1	0	1	1	0	1	1	0	1	1	1	0	1
2.771527778	1	0	1	1	1	1	1	1	0	0	1	1		1	1	1	1	0	0	0	1	1	1	1		1	1			1	0	0	0	0	0	1	0	1	1	1	1	0	0		1	0	1	0	1	1	0	1	1	0	1	1	1	0	1
2.772222222	1	0	1	1	1	1	1	1	0	0	1	0		1	0	0	1	0	0	0	1	0	1	1		1	1			1	0	0	0	0	0	1	0	1	1	1	1	0	0		1	0	1	0	1	1	0	1	1	0	1	1	1	1	1
2.772916667	1	0	1	1	1	1	1	1	0	0	1	0		1	0	0	1	0	0	0	1	0	1	1		1	1			1	0	0	0	0	0	1	0	1	1	1	1	1	0		1	0	1	1	1	1	0	1	1	0	1	1	1	1	1
2.773611111	1	0	1	1	1	1	1	0	0	0	1	0		1	1	0	1	0	0	0	1	0	1	1		1	1			1	0	0	0	0	0	1	0	1	1	1	1	1	0		0	0	1	1	1	1	0	1	1	0	1	1	1	1	1
2.774305556	1	0	1	1	1	1	1	0	0	0	1	0		1	1	1	1	0	0	0	1	0	1	1		1	1			1	0	0	0	0	0	1	1	1	1	1	1	1	0		0	0	1	1	1	1	0	1	1	0	1	1	1	1	1
2.775	1	0	1	1	1	1	1	0	0	0	1	0		1	1	1	1	0	0	0	0	0	1	0		1	1			1	0	0	0	0	0	1	1	1	1	1	1	1	0		0	0	1	1	1	1	0	1	1	0	1	1	1	1	1
2.775694444	1	0	1	1	0	1	1	0	0	0	1	0		1	1	1	1	1	1	0	0	0	1	0		1	1			1	0	0	0	0	0	1	1	1	1	1	1	1	0		0	0	1	1	1	1	0	1	1	1	1	1	1	1	1
2.776388889	1	0	1	1	0	1	1	0	0	0	1	0		1	1	1	1	1	1	0	0	0	1	0		1	1			1	0	0	0	0	0	1	1	1	1	1	1	1	0		0	0	1	1	1	1	0	1	1	1	1	1	1	1	1
2.777083333	1	0	1	1	0	1	1	1	0	0	1	0		1	0	1	1	1	1	0	0	0	1	0		1	1			1	0	1	0	0	0	1	1	1	1	1	1	1	0		0	0	1	1	1	1	0	1	1	1	1	1	1	1	1
2.777777778	1	0	1	1	0	1	1	1	0	0	1	0		1	0	1	0	1	1	0	0	0	1	0		1	1			1	0	1	0	0	0	1	1	1	1	1	1	1	0		0	0	1	1	1	1	1	1	1	1	1	1	1	1	1
2.778472222	1	0	1	1	0	1	1	1	0	1	1	0		1	1	1	0	1	1	0	0	0	1	0		1	1			1	0	1	0	0	0	1	1	1	1	1	1	1	0		1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
2.779166667	1	0	0	1	0	1	1	1	0	1	1	1		1	1	1	0	0	1	0	0	0	1	0		1	1			1	0	1	0	0	0	1	1	1	1	1	1	1	0		1	0	1	0	1	1	1	1	1	1	1	1	0	1	1
2.779861111	1	0	0	1	0	1	1	1	0	1	0	1		1	1	0	1	0	1	0	0	0	1	0		1	1			1	0	1	0	0	0	1	1	1	1	1	1	0	0		1	0	1	0	1	1	1	1	1	1	1	1	0	1	1
2.780555556	1	0	0	1	0	1	1	1	1	1	0	1		1	1	0	1	1	1	0	0	0	1	0		1	1			1	0	1	0	0	0	1	1	1	1	1	1	0	0		1	0	1	0	1	1	1	1	1	1	1	1	0	1	1
2.78125	1	0	0	1	0	1	1	1	1	1	0	1		1	1	0	1	1	1	0	0	0	1	1		1	1			1	0	1	0	0	0	1	1	1	1	1	1	0	0		1	0	1	0	1	1	1	1	1	1	1	1	0	1	1
2.781944444	1	0	0	1	0	1	1	1	1	1	0	1		1	1	0	1	1	1	0	0	0	1	1		1	1			1	0	1	0	0	0	1	1	1	1	1	1	0	0		1	0	1	0	1	1	1	1	1	1	1	1	0	1	1
2.782638889	1	0	0	1	1	1	1	1	1	1	0	1		1	1	0	1	1	1	0	0	0	1	1		1	1			1	0	1	0	0	0	1	1	1	1	1	1	0	0		1	0	1	0	1	1	1	1	1	1	1	1	0	1	1
2.783333333	1	0	0	1	1	1	1	1	1	1	0	1		1	1	0	1	1	1	0	0	0	1	1		1	1			1	0	1	0	0	0	1	1	1	1	1	1	0	0		0	0	1	0	1	1	1	1	1	1	1	1	0	1	1
2.784027778	1	0	0	1	1	1	1	1	1	0	0	1		1	1	0	1	1	1	1	0	0	1	1		1	1			1	0	1	0	0	0	1	1	1	1	1	1	0	0		0	0	1	0	1	0	1	0	1	1	1	1	0	1	1
2.784722222	0	0	1	1	1	1	0	1	1	0	0	1		1	1	0	1	1	1	1	0	0	1	1		1	1			1	0	1	0	0	0	1	1	1	1	1	1	0	0		0	0	1	0	1	0	1	0	1	1	1	1	0	1	1
2.785416667	0	0	1	1	1	1	0	1	1	0	0	1		1	1	0	1	1	1	1	0	0	1	1		1	1			1	0	1	0	0	0	1	1	0	1	1	1	0	0		0	0	1	0	1	0	1	0	1	1	1	1	0	1	1
2.786111111	0	0	1	1	1	1	0	1	1	0	0	1		1	1	0	1	1	1	1	0	0	1	1		1	1			1	0	1	0	0	1	1	1	0	1	1	1	0	0		0	0	1	0	1	0	1	0	1	1	1	1	1	1	1
2.786805556	1	0	1	1	1	1	0	1	1	0	0	1		1	1	0	1	1	1	1	1	0	1	0		1	1			1	0	1	0	0	1	1	1	0	1	1	1	0	0		0	0	1	0	1	0	1	0	1	1	0	1	1	1	1
2.7875	1	0	1	1	1	1	0	1	0	0	0	1		1	1	0	1	1	1	1	1	0	1	0		1	1			1	0	1	0	0	1	1	1	0	1	1	1	0	0		0	0	1	0	1	0	1	0	1	1	0	1	1	1	0
2.788194444	1	0	1	1	1	1	0	1	0	0	0	1		1	1	0	1	1	1	1	1	0	1	1		1	1			1	0	1	0	0	1	1	1	0	1	1	1	0	0		0	0	1	0	1	0	1	0	1	1	0	1	1	1	0
2.788888889	1	0	1	1	1	1	0	1	0	0	0	1		1	1	0	1	1	0	1	1	0	1	1		1	1			0	0	1	0	0	1	1	1	0	1	1	1	0	1		0	0	1	0	1	0	1	0	1	1	0	1	1	0	0
2.789583333	1	0	1	1	1	1	0	1	0	0	0	1		1	1	1	1	1	1	1	1	0	1	1		1	1			0	0	1	0	0	1	1	1	0	1	1	1	0	1		0	0	1	0	1	0	1	0	1	1	0	1	1	0	0
2.790277778	1	0	1	1	1	1	0	1	0	0	0	1		1	1	1	1	1	1	1	1	0	1	1		1	1			0	0	1	0	0	1	1	1	0	1	1	1	0	1		0	0	1	0	1	0	1	0	1	1	0	1	1	0	0
2.790972222	1	0	1	1	1	1	0	1	0	0	0	1		1	1	1	1	1	1	1	0	0	1	1		1	1			0	1	1	0	0	1	1	1	0	1	1	1	0	1		0	0	1	0	1	0	1	0	1	1	0	1	1	0	0
2.791666667	1	0	1	1	1	1	0	1	0	0	0	1		1	1	1	1	1	1	1	0	0	1	1		1	1			0	1	1	0	0	1	1	1	0	1	1	1	0	1		0	0	1	0	1	0	1	0	1	1	0	1	1	0	0
2.792361111	1	0	1	1	1	1	1	1	0	0	0	1		1	0	1	1	1	1	1	0	0	1	1		1	1			0	1	1	0	0	1	1	1	0	1	1	1	1	1		0	0	1	0	1	0	1	0	1	1	0	1	1	0	0
2.793055556	1	0	1	0	1	1	1	1	0	1	0	1		1	1	0	1	0	1	1	0	0	1	1		1	1			0	1	1	0	0	1	1	1	0	1	1	1	1	1		0	0	1	0	1	0	1	0	1	1	0	1	1	0	0
2.79375	1	0	1	0	1	1	1	1	0	1	0	1		1	1	1	1	0	1	1	0	1	1	1		1	1			0	1	1	0	0	1	1	1	0	1	1	1	1	1		0	0	1	0	1	0	1	0	1	1	0	1	1	0	0
2.794444444	1	0	1	0	1	1	1	1	0	1	0	1		1	1	1	1	0	1	1	0	1	1	1		1	1			0	1	1	0	0	1	1	1	0	1	1	1	1	1		0	0	1	0	1	0	1	0	1	1	0	1	0	0	0
2.795138889	1	0	1	0	1	0	1	1	0	1	0	1		1	1	1	1	0	0	1	0	1	0	1		1	1			1	1	1	0	0	1	1	1	0	1	1	1	1	1		0	0	1	0	1	0	1	0	1	1	0	1	0	0	0
2.795833333	1	0	1	0	1	0	1	1	0	1	0	1		1	1	1	1	0	1	1	0	1	1	1		1	1			1	1	1	0	0	1	1	1	0	1	1	1	1	1		0	0	1	0	1	0	1	0	1	1	0	1	0	0	0
2.796527778	1	0	1	0	1	0	1	1	0	0	0	1		1	1	1	1	0	1	1	0	1	1	1		1	1			1	1	1	0	0	1	1	1	0	1	1	1	1	1		0	0	1	0	1	0	1	0	1	1	0	1	0	0	0
2.797222222	1	0	1	0	1	0	1	1	0	0	0	1		1	1	0	1	0	1	1	0	1	1	1		1	1			1	1	1	0	0	1	1	1	0	1	1	1	1	1		0	0	1	0	1	0	1	0	1	1	0	1	0	1	0
2.797916667	1	0	0	0	1	0	1	1	0	0	0	1		1	1	0	0	0	1	1	0	0	1	1		1	1			1	1	1	0	0	1	1	1	0	1	1	1	1	1		0	0	1	0	1	0	1	0	1	1	0	1	0	1	0
2.798611111	1	0	0	0	1	0	1	1	0	0	0	1		1	1	0	1	0	1	1	0	1	1	0		1	1			1	1	1	0	0	1	1	1	0	1	1	1	1	1		0	0	1	0	1	0	1	0	1	1	0	1	0	1	0
2.799305556	1	0	0	0	1	0	1	1	0	0	0	1		1	1	1	1	0	0	1	0	1	1	0		1	1			1	1	1	0	0	1	1	1	0	1	1	1	1	1		0	0	1	0	1	0	1	0	1	1	0	1	0	1	0
2.8	1	0	1	0	1	0	1	1	0	0	0	1		1	1	1	1	0	1	1	0	1	1	0		1	1			1	1	1	0	0	1	1	1	0	1	1	1	1	1		0	0	1	0	1	0	1	0	1	1	0	1	0	1	0
2.800694444	1	0	1	0	1	0	0	1	0	0	0	1		1	0	1	1	0	1	1	0	1	1	0		1	1			1	1	1	0	0	1	1	1	0	1	0	1	1	1		0	0	1	0	1	0	1	0	1	1	0	1	0	1	0
2.801388889	1	1	1	0	1	0	0	1	0	0	0	1		1	0	1	1	0	1	1	0	1	1	0		0	1			1	1	1	0	0	1	1	1	0	1	0	1	1	1		0	0	1	0	1	0	1	0	1	1	0	1	0	1	0
2.802083333	1	1	1	0	1	0	0	1	0	0	0	1		1	1	1	1	0	1	1	0	1	0	0		0	1			1	1	1	0	0	0	1	1	0	1	0	1	1	1		0	0	1	0	1	1	1	0	1	1	0	1	0	1	0
2.802777778	1	1	1	0	1	0	0	1	0	0	0	1		1	1	0	1	0	1	1	0	1	0	0		0	1			1	1	1	0	0	0	1	1	0	1	0	1	1	1		0	0	1	0	1	1	0	0	1	1	0	1	0	1	1
2.803472222	1	1	1	0	1	0	0	1	0	0	0	1		1	1	0	1	0	1	1	0	1	0	1		0	1			1	1	1	0	1	0	1	1	0	1	0	1	1	1		1	0	1	0	1	1	0	0	1	1	0	1	0	1	1
2.804166667	1	1	1	0	1	0	0	1	0	0	0	1		1	1	0	1	0	1	1	0	1	0	1		0	1			1	1	1	0	1	0	1	1	0	1	0	1	1	1		1	0	1	0	1	1	0	0	1	1	0	1	0	1	1
2.804861111	1	1	1	0	1	0	0	1	0	0	0	1		1	1	0	1	0	1	1	1	1	0	1		0	1			1	1	1	0	1	0	1	1	0	1	0	1	1	1		1	0	1	0	1	1	0	0	1	1	0	1	0	1	1
2.805555556	1	1	1	0	1	0	0	1	1	0	0	1		1	1	0	0	0	1	1	1	1	0	1		0	1			1	1	1	0	1	0	0	1	0	1	0	1	1	1		1	0	1	0	1	0	0	0	1	1	0	1	0	1	1
2.80625	1	1	1	0	0	1	0	1	1	0	1	1		1	1	0	0	0	1	1	1	0	0	1		0	1			1	1	1	0	1	0	0	1	0	1	0	1	1	1		1	0	1	0	1	0	0	0	1	1	0	1	1	1	1
2.806944444	1	1	1	0	0	1	0	1	1	1	1	1		1	1	0	1	0	1	1	1	0	0	1		0	1			1	1	1	0	1	0	0	1	0	1	0	1	1	1		1	0	1	0	1	0	0	0	1	1	0	1	1	1	1
2.807638889	1	1	1	0	0	1	0	1	1	1	1	1		1	1	0	1	0	1	1	1	0	0	1		0	1			1	1	1	0	1	0	0	1	0	1	0	1	0	1		1	0	1	0	1	0	0	0	1	1	0	1	1	1	1
2.808333333	1	1	1	0	0	1	0	1	1	1	1	1		1	1	0	1	0	1	1	1	0	0	1		0	1			1	1	1	0	1	0	0	1	0	1	0	1	0	1		1	0	1	0	1	0	0	0	1	1	0	1	1	1	1
2.809027778	1	1	1	0	0	1	0	1	1	1	1	1		1	1	0	1	0	1	1	1	0	0	1		0	1			1	1	1	0	1	0	0	1	0	1	0	1	0	1		1	0	1	0	1	0	0	0	1	1	0	1	1	1	1
